gene	score
PPP2R5E	8.030758114388173e-07
ACTL6B	8.029584844942626e-07
WDR26	8.027404973724162e-07
SLC38A3	8.027038142192564e-07
ORC3	8.026620002551572e-07
GOPC	8.023407210483312e-07
SYCP3	8.021935170551474e-07
UBE2E2	8.017511147843563e-07
PIAS2	8.0149995445114e-07
RGS6	8.013621205317325e-07
PAPOLA	8.009577779517067e-07
TEX11	8.008044162189126e-07
TMEM254	8.005797827319213e-07
HRC	8.00558253412032e-07
GLYAT	8.00530465134586e-07
RGS11	8.003599629656083e-07
ECSIT	7.997231497443076e-07
H2AB2	7.99588064927358e-07
RAD51D	7.990972397363126e-07
MYBL1	7.987445878964078e-07
FAM20C	7.986703637616355e-07
ASF1A	7.986103763765656e-07
PACS2	7.985690927230992e-07
TAF3	7.982371712228089e-07
TNFSF12	7.98115321313034e-07
ZNF598	7.980398305172829e-07
UBE2J1	7.980313241575648e-07
SLC26A2	7.979973701648724e-07
FPR1	7.979460831271771e-07
ITIH3	7.978484512485906e-07
LSM2	7.977387970023508e-07
IFT46	7.976011394726862e-07
SH3GLB1	7.972507847166817e-07
FGF19	7.972040856106024e-07
WNT4	7.970473022738809e-07
SEC22B	7.966901212348672e-07
FRAT1	7.958925249852559e-07
HLA-DPA1	7.955864972595563e-07
FBXW4	7.955246486275881e-07
RAB4A	7.954146131993308e-07
RDH12	7.947305969681349e-07
IL10RA	7.946067571977942e-07
ANKRD49	7.945620277219418e-07
BMAL2	7.945221656667206e-07
FBXW10	7.944174285492287e-07
NFAT5	7.944059242834537e-07
SEC23B	7.942826702860595e-07
LBR	7.940800753903187e-07
SLC7A9	7.940562598548678e-07
SLC12A3	7.938669336251379e-07
FAM91A1	7.936261097453399e-07
SEC62	7.935650313883891e-07
GOSR2	7.932617390093204e-07
PIM1	7.927617012826461e-07
SLC6A9	7.927313105517148e-07
MMADHC	7.927078104870498e-07
DDX20	7.925096263680428e-07
H1-1	7.923559064490846e-07
FMNL3	7.921844130322932e-07
PIWIL4	7.913271120334572e-07
TSSK6	7.910638101885514e-07
RPP14	7.908969690452251e-07
MYO7A	7.907617209647244e-07
FOLR2	7.906595036461981e-07
GJB1	7.902170289388196e-07
EHD2	7.899875143591263e-07
REV3L	7.89784699800715e-07
NRXN2	7.89664492938783e-07
PPIC	7.895547240506063e-07
CMC4	7.893620221612731e-07
KLRC1	7.892946106764203e-07
BPTF	7.889759236847088e-07
TPRN	7.889530986730065e-07
TINF2	7.889467749641948e-07
SLC17A6	7.888232787030331e-07
PLCD1	7.884764386680905e-07
SSR2	7.883676358523557e-07
SMC5	7.883039892841019e-07
CSTA	7.8808825102139e-07
PHLDB1	7.877396885411643e-07
STXBP3	7.87524166343888e-07
LAMTOR4	7.873779662846559e-07
NIPBL	7.86863470109717e-07
GFI1	7.868077142596401e-07
TIPRL	7.865075178969937e-07
METTL4	7.863912825610948e-07
LAT	7.862668352743025e-07
SYN3	7.862302912417687e-07
GP2	7.857497975292674e-07
MAP2K7	7.857286534304376e-07
DNAJC22	7.853303439477544e-07
TRAPPC6B	7.851331001626096e-07
G3BP2	7.849417741354691e-07
ABCB6	7.848355355999678e-07
LACTB2	7.84657518295762e-07
STAMBPL1	7.845273827331449e-07
SH3BP4	7.845134185822999e-07
EPM2AIP1	7.844790930198757e-07
GOLT1B	7.842764880202418e-07
GPR84	7.841122881168998e-07
SUMO4	7.840977088807674e-07
GPAT2	7.840634177773195e-07
DIAPH2	7.839996638793119e-07
PPIE	7.839019731744099e-07
COL22A1	7.838318346364751e-07
CHAC2	7.837150347042454e-07
ADCY4	7.836159406125871e-07
TET3	7.831782428010193e-07
BCL11A	7.828276630172641e-07
VPS29	7.822707797462054e-07
NUDT16	7.822356629081243e-07
PIH1D1	7.818282257519102e-07
SNRPB2	7.817518923648545e-07
CNNM2	7.817318111021089e-07
SOS2	7.815850606650426e-07
TMX4	7.815371686768436e-07
CPA1	7.814965376020464e-07
EXOC8	7.813131497463589e-07
CRISP1	7.812763831455522e-07
FXYD1	7.810907621281446e-07
CRELD2	7.810394563171216e-07
TIMELESS	7.809092135167105e-07
LGALS9B	7.805846954100366e-07
MSMB	7.805040322631285e-07
GABRA1	7.805030877117797e-07
RELN	7.803793730534108e-07
CCL11	7.802132766637292e-07
HSD11B1L	7.801719008692404e-07
CEACAM1	7.800717657475432e-07
C10orf71	7.798517434411469e-07
LAMTOR3	7.797930909242115e-07
SERPIND1	7.796955649092091e-07
HHEX	7.794426319666826e-07
LMO7	7.793246280344205e-07
BAZ2A	7.791574868092785e-07
GOLT1A	7.788339983527273e-07
KLK1	7.785294473256712e-07
CNOT9	7.784614757777896e-07
BCORL1	7.783411001858071e-07
KLF16	7.779989366403457e-07
MCM10	7.777203405654656e-07
EEF2K	7.776116685530468e-07
NDUFC2-KCTD14	7.773581279509345e-07
PLN	7.769814558843204e-07
P2RY1	7.769501747222712e-07
USP10	7.765516148817987e-07
RGPD2	7.762184257641221e-07
PAK5	7.761716798425271e-07
MCOLN1	7.760812198203779e-07
MC3R	7.758611773394765e-07
CENPS	7.754573666931825e-07
ZFPM1	7.748872777222901e-07
MIP	7.738370198265588e-07
HEPHL1	7.738170923204128e-07
GOLGB1	7.737399706572787e-07
ARHGEF6	7.7355180476685e-07
CUBN	7.73132179497584e-07
KCNIP2	7.731187816749455e-07
S100A16	7.725210230874957e-07
ANKRD55	7.724885589721659e-07
FERMT3	7.724844936366491e-07
CACNA1B	7.724813262602291e-07
TP53I3	7.724800590587287e-07
SIGLEC1	7.72131102139714e-07
AGPAT3	7.718989673533883e-07
HERC5	7.71505055053746e-07
LDB3	7.713613643764795e-07
PF4V1	7.710986937724005e-07
LILRB1	7.710852353330456e-07
AKAP8	7.70976308366644e-07
FLII	7.705552711852074e-07
ATP2B2	7.702523338409303e-07
HECW1	7.700164357682241e-07
SLC25A27	7.699990902653905e-07
LPA	7.696521086062476e-07
SHPRH	7.694562397922415e-07
DIS3L2	7.693710075984035e-07
GUCY1A1	7.69343818322095e-07
YKT6	7.690929908094162e-07
KHDC3L	7.68354960400307e-07
QKI	7.683410508355629e-07
BCL2L10	7.682482730667375e-07
GJB2	7.681982097083186e-07
ESRRG	7.681454434506106e-07
PMS1	7.681121000291074e-07
KNL1	7.679944322745383e-07
COA3	7.678136834827715e-07
CA5A	7.677365662362025e-07
NSD1	7.677093463443583e-07
ARL15	7.675721629079325e-07
PLCZ1	7.673542623909474e-07
NAPA	7.672610964666015e-07
MBNL1	7.661324579447895e-07
USP21	7.658341006651073e-07
GPNMB	7.657869929009262e-07
GPBAR1	7.646793713791428e-07
CDK16	7.645353992898533e-07
ERC1	7.645229729639773e-07
SMC1B	7.641285826700686e-07
SPRR1B	7.640757494208853e-07
MGP	7.638063867887925e-07
VKORC1	7.633710924618151e-07
SUDS3	7.629791201200925e-07
HLA-F	7.626502501537636e-07
GRIP1	7.626458724786383e-07
KIN	7.62549319176981e-07
SLC4A8	7.624215480937831e-07
PERP	7.62162080795863e-07
TXNL4A	7.618091058470872e-07
PLAAT2	7.617671258671201e-07
SPAG8	7.604867914286854e-07
ASRGL1	7.604494202960666e-07
CCDC22	7.603903089821125e-07
XPO4	7.602154977851467e-07
DNMT3L	7.597019184538597e-07
HMG20B	7.595724493257577e-07
SLC46A1	7.594643985520625e-07
E2F6	7.591576070665094e-07
ABCD4	7.590631319791723e-07
TMCO1	7.590424116931701e-07
BMPR1B	7.590407064778974e-07
MAP3K2	7.589667199915379e-07
ACBD7	7.586374251019476e-07
KIF2A	7.576464396975815e-07
PARVA	7.574267440147071e-07
RBM15B	7.572036448007124e-07
LIN28B	7.571045588651955e-07
NAPSA	7.569796183828873e-07
IVL	7.567146370729729e-07
CEP55	7.564429631736299e-07
TUBGCP2	7.562523341991691e-07
DNAJC6	7.559711928407825e-07
MEF2D	7.556575854593327e-07
TCL1B	7.555551105149939e-07
FRAT2	7.554651793285538e-07
GGH	7.553406348429821e-07
POMT1	7.547081847419243e-07
COG5	7.543504252350512e-07
EFNA5	7.538803300108886e-07
PAFAH1B1	7.537840559024054e-07
MMEL1	7.533135802888108e-07
SUGP1	7.531794781473209e-07
AQP10	7.528747736823575e-07
RNF146	7.526668645991222e-07
GPSM3	7.524573115894306e-07
WNK4	7.524062641849877e-07
LDLRAD1	7.518385475896952e-07
SMTN	7.518161900088636e-07
H2BC10	7.518063475725243e-07
SORBS1	7.515349830938818e-07
PLXNA1	7.510141360868959e-07
RBM34	7.50924167359406e-07
RIF1	7.501963626408669e-07
ATP6V0E2	7.500257913943501e-07
RANGAP1	7.499485560173061e-07
ATP2B3	7.496765599467311e-07
CRLS1	7.493882017047342e-07
TBC1D15	7.492688175979507e-07
SLC47A1	7.492507795711566e-07
LYVE1	7.48814114293279e-07
NDE1	7.487196835011768e-07
MATN3	7.486571080119939e-07
CLEC5A	7.485575584810372e-07
COL12A1	7.484668481755711e-07
RPGR	7.481814826828672e-07
SYN2	7.480238519815003e-07
ATF6B	7.479343572572831e-07
MUTYH	7.47874851402917e-07
CTSF	7.47286474618716e-07
SMIM12	7.47248542415759e-07
TRAPPC14	7.47226642813476e-07
RBPMS	7.470361915386681e-07
TRAPPC6A	7.469427963380565e-07
NODAL	7.468364122955387e-07
SRRM1	7.459855840761324e-07
GTF2I	7.456750486071278e-07
GP6	7.45298459076262e-07
COPG1	7.45280360820367e-07
UBE4A	7.452467413816005e-07
SPTBN2	7.452179861609354e-07
RTN4	7.452048679353253e-07
MIPEP	7.449246066350666e-07
ARPC4	7.446094610617139e-07
TTC4	7.445652454301103e-07
POT1	7.440720369113255e-07
HBM	7.437584819586096e-07
COL24A1	7.43738475258179e-07
SUGCT	7.434649293702481e-07
PPP2R5C	7.433730412018747e-07
RASAL2	7.430866408426196e-07
RAD54L	7.42835517059086e-07
DMAP1	7.425748549449117e-07
ABCD3	7.419808401982899e-07
IFNA6	7.41933084604753e-07
ST3GAL1	7.416001708783185e-07
HCRT	7.415976718383578e-07
SH3BGRL3	7.413128808736385e-07
DCUN1D5	7.408775971472981e-07
MYF6	7.406571217220249e-07
SPP2	7.404866709502792e-07
SLC22A5	7.400939328275808e-07
AMH	7.397640611408188e-07
LTBP3	7.391324920901224e-07
VAT1L	7.390400078626004e-07
OFD1	7.388455547092779e-07
TTF1	7.385474681643931e-07
NUSAP1	7.3836395985003e-07
A4GALT	7.38226091560575e-07
ALG14	7.381700408700439e-07
SF3B4	7.381610100897153e-07
TRIM27	7.381361225535794e-07
GRP	7.379560485307496e-07
NEU4	7.379335299638202e-07
PKP4	7.375660905299708e-07
H2AC15	7.374591569075266e-07
CREM	7.369854847344738e-07
PLP2	7.369696950517906e-07
SEC31A	7.367552005097852e-07
RAB5B	7.365708303437602e-07
IFNA16	7.365373284900241e-07
CSTF2	7.362888875886385e-07
SUGT1	7.35846960250418e-07
DPT	7.357473103880458e-07
CYP3A5	7.354718789436084e-07
POMP	7.351580928849467e-07
SLC29A1	7.349023634264126e-07
SLC6A8	7.348500348525567e-07
NUDCD2	7.347410253705116e-07
ZC3H4	7.346826718311538e-07
H2AC16	7.340439321248691e-07
MTMR2	7.334826912203971e-07
USP2	7.333818309696449e-07
DERL3	7.333605756720988e-07
DOCK8	7.333382862293424e-07
VEGFD	7.331678225527435e-07
PTPN2	7.331636750885258e-07
SLPI	7.32682854539371e-07
ASZ1	7.32491255057232e-07
DPM2	7.324438420168686e-07
PRKAR1B	7.324215594014351e-07
MARK1	7.321389502385273e-07
GADD45G	7.31969748424749e-07
CENPF	7.31757622934228e-07
CETP	7.316847342381884e-07
CRYZL1	7.314506558211246e-07
NEU3	7.314167438018495e-07
CLCN2	7.312467209098997e-07
LCORL	7.310570257061041e-07
IL4R	7.310512247702689e-07
GDPGP1	7.304251488804727e-07
STK39	7.299994520583945e-07
CNST	7.299201719543851e-07
USP18	7.296080233581966e-07
SH3PXD2A	7.295091749607606e-07
RCN2	7.293542085102141e-07
DFFA	7.291672620754844e-07
CKAP4	7.288869960237051e-07
S100A14	7.285673128751032e-07
SKAP1	7.283091509199323e-07
ULK2	7.281019103723566e-07
PHLPP1	7.280157096886827e-07
MDK	7.278349073071463e-07
BCL9	7.274671577529772e-07
LTB	7.273423018757037e-07
HIRIP3	7.272376944906048e-07
TPCN1	7.268762509477457e-07
PCYT2	7.26641602372178e-07
SELENON	7.263680973348633e-07
SAFB	7.261543135491216e-07
CYP8B1	7.256951308351185e-07
CDC42BPB	7.255273961021177e-07
PDE6H	7.254536224705915e-07
CRNKL1	7.250421750046396e-07
CLUH	7.250295140257759e-07
TCHH	7.24999729207019e-07
ATL1	7.249823378780455e-07
PARP4	7.249238238603777e-07
PDYN	7.244340488575929e-07
NCKAP1L	7.242668555627336e-07
GTF3C2	7.241726746308724e-07
AEBP2	7.238623860564303e-07
USP25	7.23386680574391e-07
CFP	7.232467377664583e-07
ATP1B4	7.229880845309002e-07
ERMN	7.227453410920461e-07
TBC1D21	7.220611604911482e-07
CAPN3	7.220289228056629e-07
GP5	7.219834640683965e-07
MELK	7.214294172656835e-07
NOD1	7.213360465827641e-07
PIWIL1	7.212708065506777e-07
IRGM	7.211905693870847e-07
FPR2	7.211056678978275e-07
SRSF4	7.210634094675784e-07
LRFN4	7.208516483443457e-07
OAZ3	7.208289174180513e-07
IFNGR2	7.20698921706719e-07
IL12RB1	7.205734404591978e-07
KRT10	7.202921679194486e-07
EPB41L3	7.202510280128545e-07
FNDC5	7.201555291373294e-07
CLCN4	7.199943375264026e-07
SLC17A8	7.19628028924534e-07
SPOPL	7.19556506036672e-07
ACMSD	7.195419579233587e-07
KPNA3	7.194966792445823e-07
H2BC6	7.189443630615696e-07
CTSC	7.189189467274214e-07
FANCG	7.188282899422218e-07
PALS1	7.186862153526281e-07
CFAP45	7.185303954670735e-07
LETM2	7.184262623214731e-07
LILRA1	7.184253736369566e-07
PARP9	7.181555391404508e-07
MTNAP1	7.179339108058772e-07
SAP30L	7.177633046255958e-07
NAA25	7.177207175404845e-07
XRCC3	7.175930306985876e-07
GABRA2	7.175182761891457e-07
UBL5	7.174653002708735e-07
PTPN12	7.167052620192177e-07
IFNA17	7.165139103891462e-07
RAD17	7.165135617035668e-07
PPCDC	7.164334687173958e-07
NLRP1	7.162936634245812e-07
TMED2	7.162895447201143e-07
MTPN	7.162880213504111e-07
AGBL3	7.16192612676017e-07
DISC1	7.15963260460266e-07
OGFOD1	7.159569762110706e-07
RPUSD4	7.158993425006728e-07
MTERF1	7.156905848079185e-07
NAT8L	7.153865757283966e-07
FCRL3	7.149939878120905e-07
IRF9	7.149677965792571e-07
ZFAND2B	7.149495862638376e-07
USP33	7.149323409288467e-07
RAB32	7.148206774391548e-07
COL15A1	7.145853713642107e-07
HFE	7.141235757887266e-07
CNGA1	7.140835948577892e-07
RAD51B	7.138003901131966e-07
MSH4	7.133131853394805e-07
LY9	7.129414051071907e-07
MMP12	7.126465457302718e-07
DERL2	7.125830306570489e-07
MYL7	7.124218215290552e-07
SDHAF1	7.123815667278079e-07
CSRP3	7.121589215281135e-07
RFX6	7.119599198730697e-07
ABCC9	7.118928489915306e-07
HJURP	7.11142993554726e-07
KPRP	7.108996021065744e-07
DUSP22	7.108353410092015e-07
YBX3	7.105196799635518e-07
P3H1	7.103573878336419e-07
MEIS1	7.102426878212317e-07
NASP	7.102305484043795e-07
SLC13A5	7.101537807152149e-07
CACNA1S	7.099812293871237e-07
RHOH	7.093047618370239e-07
SPINT2	7.091717331037512e-07
CTAG1B	7.090854841878328e-07
DMAC2L	7.088376489729663e-07
LAMA3	7.085595901097393e-07
LCAT	7.085018980114028e-07
MSX1	7.084821285507994e-07
CST4	7.084336359858468e-07
DRAP1	7.080544206542249e-07
PGLYRP1	7.07996100996854e-07
DLC1	7.078655347564686e-07
SGCA	7.078038617584485e-07
HOATZ	7.077027505363945e-07
KIF3C	7.07627835731512e-07
TMEM43	7.075577956271398e-07
DMBT1	7.075041232029666e-07
COL8A1	7.073170012611752e-07
POLR3C	7.069273808231063e-07
HRNR	7.067374790593595e-07
STX5	7.065426158013899e-07
LSM7	7.064531780933045e-07
KLF15	7.063680797428122e-07
MYF5	7.063354021347914e-07
FSHR	7.060910854406973e-07
HSDL1	7.050669818588163e-07
ADRB1	7.050176572079725e-07
LDLRAP1	7.049855058602431e-07
HOXA1	7.047001258461074e-07
RECQL5	7.046793002395091e-07
NDUFB2	7.044904497056683e-07
ITGB1BP2	7.043664735652634e-07
HSD17B7	7.043637127916872e-07
SNAP29	7.04205725089124e-07
TMED10	7.038038130456728e-07
SPTB	7.034181278830871e-07
PLRG1	7.030622811847485e-07
ADAMTS13	7.029220514161323e-07
DPH5	7.029043513098744e-07
PYGO2	7.027908681833342e-07
CRHR1	7.02762364376191e-07
KCTD13	7.026912056071301e-07
SLC14A1	7.026474296009052e-07
ZC3H12C	7.026440324599995e-07
AIP	7.026111354888628e-07
ETNK1	7.025176380396622e-07
SYCP2L	7.024618742817186e-07
SIAE	7.021323641150956e-07
PATL1	7.019143341629662e-07
ATP6V1G3	7.017530066814194e-07
RXRG	7.016714314479615e-07
RSPO1	7.013167088904838e-07
RAB27A	7.011069485075625e-07
ENDOD1	7.008877100415117e-07
PTBP2	7.008473652808331e-07
SRD5A1	7.007793131141605e-07
DNM3	7.006409607066922e-07
SYT12	7.00610722434697e-07
HLA-DRB5	7.003166581422553e-07
GNA12	7.002207657247996e-07
DIPK2A	7.002112082904436e-07
HTRA1	7.001354703812435e-07
PTGR3	6.99805478704522e-07
CHCHD6	6.997421849784161e-07
SDCBP2	6.996421980780506e-07
PEX14	6.995440882999418e-07
DDX41	6.994504695567303e-07
COLQ	6.990982337279484e-07
RGS1	6.98908611480296e-07
ADA2	6.986612440057873e-07
PPP2R2D	6.9833649427837e-07
SPNS3	6.979039703449754e-07
TDP2	6.976680005888861e-07
RBFOX1	6.976185033547393e-07
SYT1	6.97594234600738e-07
EXOC4	6.974823112144261e-07
GPR119	6.970043996039086e-07
AFG2B	6.968883958218868e-07
TNKS1BP1	6.96641922585145e-07
ZIC1	6.962517021364961e-07
MYO15A	6.962283397186425e-07
EXOC6	6.954995531122823e-07
DGCR6L	6.954472012730906e-07
CDH11	6.953782692467594e-07
KANK2	6.95089668332259e-07
IFT56	6.950680869488015e-07
CACNA1H	6.950344883879313e-07
KLRG1	6.944596785339252e-07
MAFK	6.943078280535641e-07
CIAO2B	6.942306549160964e-07
ECM1	6.93975745856939e-07
IL9	6.939654931183591e-07
PTGER4	6.938531697120814e-07
ISOC1	6.938475019268585e-07
NPPB	6.934799620044781e-07
CCL17	6.932334820402101e-07
INF2	6.927343819888382e-07
CHRNE	6.923874251866604e-07
METTL18	6.920815808170794e-07
FOXRED2	6.919283440264725e-07
ABCA4	6.91848584982357e-07
BCL10	6.917134057912529e-07
RGS9	6.91657384480256e-07
POLE3	6.916266570226892e-07
ATAD2B	6.910308473667451e-07
GHSR	6.906831732639762e-07
DOK7	6.90578628497789e-07
LGALS7B	6.903059744556815e-07
CFAP20	6.902655410580869e-07
SLC36A1	6.900801261259528e-07
MYH14	6.900799901077537e-07
RAMP1	6.900544222098408e-07
CHRM2	6.898773969945495e-07
ODF1	6.896819436855267e-07
TDG	6.894458190585614e-07
SMG7	6.894171999057127e-07
CDC123	6.893591482437968e-07
TRMT6	6.892650730875144e-07
ADAMTS4	6.891403299645149e-07
ASCC3	6.890792882496636e-07
LRRC59	6.889647618243916e-07
NR1H2	6.888349563920454e-07
SNRNP40	6.887582621979586e-07
RARRES2	6.887057779158928e-07
PRICKLE1	6.883595422603248e-07
PREPL	6.88168159039679e-07
RNMT	6.879412313597121e-07
COTL1	6.877202423589624e-07
RND1	6.875590658501857e-07
CEP97	6.873652391585447e-07
CD93	6.870896033479813e-07
BCL11B	6.868778453889654e-07
SURF6	6.864680694018e-07
PAIP1	6.863216160482039e-07
ANTXR1	6.858702485093731e-07
PPP2R5B	6.858521227748897e-07
ARF4	6.856937677002317e-07
AFM	6.850998612510366e-07
NAAA	6.84390222548586e-07
AP2S1	6.842179786657604e-07
CD70	6.841370056423259e-07
MGAT2	6.841072347685852e-07
TMA16	6.841040965112573e-07
PLEKHA4	6.84080618107349e-07
UGT2B10	6.840693319819696e-07
RSAD2	6.83952029297126e-07
CTNNBL1	6.838399791632622e-07
DSCAM	6.83625387221652e-07
SLC4A9	6.835923963924405e-07
DMC1	6.83567354963203e-07
DGCR6	6.83531352087037e-07
PIP5K1A	6.833541319661341e-07
COMMD4	6.831856737112e-07
PTTG2	6.830808419776666e-07
GDPD3	6.829462141872721e-07
KRT16	6.827569118355522e-07
HIKESHI	6.827331843397755e-07
WNT3	6.826894062466154e-07
KDELR1	6.826139079742846e-07
MZB1	6.823860044277045e-07
H2BC7	6.822583423859004e-07
ABCB4	6.821388048175496e-07
CFHR3	6.818795903189106e-07
SLC22A4	6.815471172250081e-07
PKMYT1	6.813380533650242e-07
GTF2A1	6.811888516658441e-07
CPPED1	6.808526881343566e-07
AIRIM	6.808401218103921e-07
LGI1	6.806523054842548e-07
GFRA1	6.802822110657866e-07
TFDP1	6.802021883094015e-07
H1-3	6.801770487302572e-07
PPP1R37	6.79971775494062e-07
CNNM4	6.794402668403616e-07
KANK1	6.791223008331273e-07
SSPN	6.790166438696608e-07
F11	6.789651023335079e-07
FERMT1	6.789428469329834e-07
KIAA1549	6.78933068570737e-07
HEY1	6.786539295773056e-07
TAF5L	6.785609720039545e-07
LIFR	6.784955895320178e-07
UBAC1	6.779448710310763e-07
TRAK1	6.77912525029322e-07
ZNF512	6.776449053997149e-07
OLR1	6.77576934542004e-07
ACAP1	6.775433884535749e-07
HIP1R	6.774306388766125e-07
DTL	6.774011059223131e-07
VRK1	6.77330417868935e-07
KRT6B	6.771049940824468e-07
IFNGR1	6.770737672119585e-07
TBX3	6.770464372918538e-07
HEXD	6.770165783824172e-07
PPM1G	6.770079244594865e-07
PTPRE	6.767138959480156e-07
POGK	6.766739097190676e-07
BBS2	6.766371507549872e-07
ASPG	6.762997333351984e-07
FBXW8	6.759281100344577e-07
PLIN4	6.75891760888414e-07
MOGAT1	6.758290749074545e-07
CCNB3	6.757441755070477e-07
SERPINB2	6.756328719398003e-07
PRRT2	6.755241367737984e-07
ABCC5	6.755128851690615e-07
TM9SF2	6.753670869141304e-07
H2BC8	6.752335922121626e-07
PTPN14	6.752072817677046e-07
WAC	6.750374577610934e-07
DAAM1	6.745412623240722e-07
UACA	6.743317328923252e-07
RRP36	6.738141019416823e-07
EPN1	6.737624232382784e-07
VAV3	6.73313362946879e-07
GATD1	6.730370034716777e-07
CORO7-PAM16	6.729842062296579e-07
UHMK1	6.727108953202995e-07
AQP6	6.726295798621047e-07
A3GALT2	6.719255267491024e-07
NOL11	6.717934265110037e-07
CRABP1	6.717766397746202e-07
SLC25A14	6.713849104736848e-07
ZC4H2	6.713842416157945e-07
AFF4	6.712418004112982e-07
PLK2	6.712110837418776e-07
ID2	6.710453686336947e-07
MCEMP1	6.707873913843488e-07
CD1A	6.706604531472621e-07
NDUFAF5	6.706177717186417e-07
PTPN7	6.705395029087978e-07
RABEP1	6.701317402950765e-07
AQP8	6.700228985028237e-07
SLC28A2	6.700041520057297e-07
WNK3	6.699991741408283e-07
IFIT2	6.69978338617307e-07
CNOT11	6.695029070853078e-07
SLC18B1	6.693067600624895e-07
SMYD1	6.692285800134169e-07
POLR3E	6.689485653265706e-07
PRKRA	6.68779316498932e-07
PTGDR	6.68739035140068e-07
NPEPPS	6.687134815719381e-07
ID1	6.68588871833269e-07
DAPK3	6.67340182609082e-07
CENPV	6.672860030411124e-07
LY75	6.672667664509496e-07
LIPA	6.671482048172358e-07
OTUB2	6.670699596941289e-07
CRTAP	6.66717336777044e-07
RDH5	6.666275270479372e-07
DLL1	6.663255639998987e-07
AMBN	6.662844014072826e-07
NEDD1	6.662642166574851e-07
SLC22A14	6.660502821075905e-07
CRIP1	6.658717323038742e-07
PDSS1	6.658203848739354e-07
NFIC	6.658176701759374e-07
ZNF423	6.655683795616216e-07
